subject,run_number,Trialid,condition,choice_number,self_value,other_value,choice,self,other,choice_RT
1219,2,20,1,2,4,28,2,10,10,1283
1219,2,20,1,3,22,6,1,22,6,1340
1219,2,20,1,4,29,30,1,29,30,1284
1219,2,22,4,1,12,22,2,10,10,1591
1219,2,22,4,2,11,8,1,11,8,1225
1219,2,22,4,3,22,10,1,22,10,937
1219,2,22,4,4,7,13,2,10,10,1545
1219,2,24,2,1,12,8,1,12,8,1440
1219,2,24,2,2,1,13,2,10,10,1080
1219,2,24,2,3,22,10,1,22,10,1232
1219,2,24,2,4,10,30,1,10,30,1606
1219,2,25,3,1,6,22,2,10,10,1403
1219,2,25,3,2,26,10,1,26,10,925
1219,2,25,3,3,22,6,1,22,6,1657
1219,2,25,3,4,10,30,1,10,30,1345
1219,2,26,1,1,4,16,2,10,10,1423
1219,2,26,1,2,12,3,1,12,3,1695
1219,2,26,1,3,10,26,1,10,26,1089
1219,2,26,1,4,26,14,1,26,14,1707
1219,2,29,2,1,22,6,1,22,6,1484
1219,2,29,2,2,4,28,2,10,10,1177
1219,2,29,2,3,12,18,1,12,18,1325
1219,2,29,2,4,30,10,1,30,10,1357
1219,2,30,4,1,15,30,1,15,30,1227
1219,2,30,4,2,17,3,1,17,3,1605
1219,2,30,4,3,4,28,2,10,10,1395
1219,2,30,4,4,18,12,1,18,12,1006
1219,2,31,1,1,7,13,2,10,10,1049
1219,2,31,1,2,10,18,1,10,18,1828
1219,2,31,1,3,18,10,1,18,10,1334
1219,2,31,1,4,11,6,1,11,6,1354
1219,2,32,3,1,2,2,2,10,10,826
1219,2,32,3,2,17,3,1,17,3,865
1219,2,32,3,3,12,22,1,12,22,1402
1219,2,32,3,4,7,13,2,10,10,1274
1219,2,33,4,1,30,15,1,30,15,1228
1219,2,33,4,2,8,16,2,10,10,1694
1219,2,33,4,3,11,6,1,11,6,1151
1219,2,33,4,4,30,25,1,30,25,843
1219,2,34,2,1,18,18,1,18,18,739
1219,2,34,2,2,7,13,2,10,10,1305
1219,2,34,2,3,25,30,1,25,30,705
1219,2,34,2,4,11,6,1,11,6,1331
1219,3,1,1,1,30,15,1,30,15,820
1219,3,1,1,2,1,13,2,10,10,1154
1219,3,1,1,3,31,3,1,31,3,1076
1219,3,1,1,4,10,18,1,10,18,1010
1219,3,3,3,1,30,10,1,30,10,747
1219,3,3,3,2,10,22,1,10,22,935
1219,3,3,3,3,4,28,2,10,10,1308
1219,3,3,3,4,12,3,1,12,3,1144
1219,3,5,4,1,17,3,1,17,3,828
1219,3,5,4,2,8,16,2,10,10,1210
1219,3,5,4,3,10,18,1,10,18,1663
1219,3,5,4,4,18,10,1,18,10,1020
1219,3,6,2,1,4,28,2,10,10,1197
1219,3,6,2,2,12,3,1,12,3,1236
1219,3,6,2,3,18,10,1,18,10,768
1219,3,6,2,4,15,30,1,15,30,751
1219,3,8,1,1,11,8,1,11,8,934
1219,3,8,1,2,2,18,2,10,10,906
1219,3,8,1,3,30,10,1,30,10,650
1219,3,8,1,4,15,30,1,15,30,1285
1219,3,9,4,1,10,22,1,10,22,1237
1219,3,9,4,2,11,8,1,11,8,1097
1219,3,9,4,3,18,12,1,18,12,992
1219,3,9,4,4,7,13,2,10,10,1006
1219,3,11,3,1,18,10,1,18,10,1021
1219,3,11,3,2,10,18,1,10,18,934
1219,3,11,3,3,2,18,2,10,10,1019
1219,3,11,3,4,17,3,1,17,3,1229
1219,3,12,2,1,10,22,1,10,22,1175
1219,3,12,2,2,8,16,2,10,10,928
1219,3,12,2,3,30,10,1,30,10,747
1219,3,12,2,4,12,8,1,12,8,1028
1219,3,14,1,1,18,10,1,18,10,871
1219,3,14,1,2,12,18,1,12,18,813
1219,3,14,1,3,17,3,1,17,3,1034
1219,3,14,1,4,4,28,2,10,10,1090
1219,3,16,3,1,11,8,2,10,10,1154
1219,3,16,3,2,22,12,1,22,12,724
1219,3,16,3,3,8,16,2,10,10,1186
1219,3,16,3,4,10,30,1,10,30,1382
1219,3,17,4,1,10,30,1,10,30,938
1219,3,17,4,2,12,8,1,12,8,945
1219,3,17,4,3,22,12,1,22,12,716
1219,3,17,4,4,4,28,2,10,10,904
1219,3,18,2,1,11,8,1,11,8,726
1219,3,18,2,2,7,13,2,10,10,727
1219,3,18,2,3,22,10,1,22,10,643
1219,3,18,2,4,10,30,1,10,30,991
1219,3,20,3,1,12,18,1,12,18,778
1219,3,20,3,2,16,8,1,16,8,737
1219,3,20,3,3,30,15,1,30,15,694
1219,3,20,3,4,1,13,2,10,10,731
1219,3,21,1,1,12,3,1,12,3,825
1219,3,21,1,2,18,12,1,18,12,625
1219,3,21,1,3,10,30,1,10,30,981
1219,3,21,1,4,7,13,2,10,10,1110
1219,3,22,2,1,12,18,1,12,18,1115
1219,3,22,2,2,2,18,2,10,10,985
1219,3,22,2,3,18,12,1,18,12,867
1219,3,22,2,4,16,8,1,16,8,813
1219,3,24,4,1,31,3,1,31,3,980
1219,3,24,4,2,7,11,2,10,10,1609
1219,3,24,4,3,30,15,1,30,15,1015
1219,3,24,4,4,15,30,1,15,30,1083
1219,3,26,3,1,22,10,1,22,10,607
1219,3,26,3,2,12,22,1,12,22,1014
1219,3,26,3,3,7,11,2,10,10,888
1219,3,26,3,4,12,8,1,12,8,809
1219,3,27,2,1,7,11,2,10,10,649
1219,3,27,2,2,12,22,1,12,22,686
1219,3,27,2,3,17,3,1,17,3,871
1219,3,27,2,4,30,15,1,30,15,918
1219,3,28,4,1,30,10,1,30,10,603
1219,3,28,4,2,12,3,1,12,3,636
1219,3,28,4,3,2,18,2,10,10,1180
1219,3,28,4,4,12,18,1,12,18,1202
1219,3,29,1,1,8,16,2,10,10,1167
1219,3,29,1,2,12,8,1,12,8,1302
1219,3,29,1,3,22,12,1,22,12,701
1219,3,29,1,4,12,22,1,12,22,575
1219,3,32,3,1,15,30,1,15,30,652
1219,3,32,3,2,31,3,1,31,3,715
1219,3,32,3,3,18,12,1,18,12,882
1219,3,32,3,4,7,13,2,10,10,699
1219,3,33,4,1,12,22,1,12,22,934
1219,3,33,4,2,16,8,1,16,8,1008
1219,3,33,4,3,22,10,1,22,10,816
1219,3,33,4,4,1,13,2,10,10,1025
1219,3,34,2,1,1,13,2,10,10,847
1219,3,34,2,2,22,12,1,22,12,744
1219,3,34,2,3,31,3,1,31,3,822
1219,3,34,2,4,10,18,1,10,18,1275
1219,3,35,1,1,10,22,1,10,22,894
1219,3,35,1,2,7,11,2,10,10,843
1219,3,35,1,3,22,10,1,22,10,901
1219,3,35,1,4,16,8,1,16,8,692
1220,1,1,4,1,12,3,1,12,3,2705
1220,1,1,4,2,30,25,1,30,25,3363
1220,1,1,4,3,6,22,2,10,10,2347
1220,1,1,4,4,30,10,1,30,10,1883
1220,1,4,2,1,31,3,1,31,3,2621
1220,1,4,2,2,22,10,1,22,10,1893
1220,1,4,2,3,30,25,1,30,25,1739
1220,1,4,2,4,4,12,2,10,10,995
1220,1,5,3,1,11,6,2,10,10,2423
1220,1,5,3,2,20,30,2,10,10,2478
1220,1,5,3,3,4,16,2,10,10,1689
1220,1,5,3,4,10,26,2,10,10,1582
1220,1,6,1,1,22,6,2,10,10,1659
1220,1,6,1,2,10,26,2,10,10,2179
1220,1,6,1,3,25,30,2,10,10,1705
1220,1,6,1,4,4,12,2,10,10,1425
1220,1,7,4,1,11,6,1,11,6,1630
1220,1,7,4,2,12,18,1,12,18,2030
1220,1,7,4,3,22,10,1,22,10,2035
1220,1,7,4,4,4,28,2,10,10,2235
1220,1,11,2,1,10,30,1,10,30,1648
1220,1,11,2,2,25,30,1,25,30,1266
1220,1,11,2,3,6,22,1,6,22,2583
1220,1,11,2,4,11,8,1,11,8,1791
1220,1,12,3,1,7,11,1,7,11,2011
1220,1,12,3,2,31,3,1,31,3,875
1220,1,12,3,3,30,20,1,30,20,1028
1220,1,12,3,4,26,14,1,26,14,823
1220,1,13,1,1,30,10,1,30,10,967
1220,1,13,1,2,12,8,2,10,10,1840
1220,1,13,1,3,7,11,2,10,10,1169
1220,1,13,1,4,14,26,1,14,26,743
1220,1,14,3,1,11,8,1,11,8,1307
1220,1,14,3,2,26,10,1,26,10,873
1220,1,14,3,3,30,29,1,30,29,1175
1220,1,14,3,4,8,16,2,10,10,807
1220,1,15,4,1,20,30,1,20,30,1225
1220,1,15,4,2,8,16,1,8,16,946
1220,1,15,4,3,14,26,1,14,26,770
1220,1,15,4,4,31,3,2,10,10,991
1220,1,17,1,1,22,6,2,10,10,1780
1220,1,17,1,2,6,22,1,6,22,2583
1220,1,17,1,3,26,10,1,26,10,916
1220,1,17,1,4,30,20,1,30,20,1004
1220,1,19,3,1,4,16,1,4,16,1537
1220,1,19,3,2,12,3,2,10,10,1847
1220,1,19,3,3,10,22,1,10,22,973
1220,1,19,3,4,30,15,1,30,15,1248
1220,1,20,1,1,4,16,1,4,16,1198
1220,1,20,1,2,12,3,2,10,10,1100
1220,1,20,1,3,10,22,1,10,22,843
1220,1,20,1,4,20,30,1,20,30,677
1220,1,21,4,1,4,12,2,10,10,866
1220,1,21,4,2,30,29,1,30,29,725
1220,1,21,4,3,14,6,2,10,10,1006
1220,1,21,4,4,25,30,1,25,30,765
1220,1,22,3,1,12,22,1,12,22,1216
1220,1,22,3,2,14,6,1,14,6,721
1220,1,22,3,3,22,12,1,22,12,662
1220,1,22,3,4,4,12,2,10,10,924
1220,1,23,2,1,14,6,2,10,10,1357
1220,1,23,2,2,20,30,1,20,30,837
1220,1,23,2,3,2,18,2,10,10,866
1220,1,23,2,4,12,22,1,12,22,857
1220,1,25,4,1,26,14,1,26,14,787
1220,1,25,4,2,15,30,1,15,30,1121
1220,1,25,4,3,7,11,2,10,10,1186
1220,1,25,4,4,14,6,2,10,10,905
1220,1,27,2,1,4,16,1,4,16,1072
1220,1,27,2,2,10,22,1,10,22,878
1220,1,27,2,3,11,6,2,10,10,758
1220,1,27,2,4,26,10,1,26,10,818
1220,1,28,1,1,2,2,2,10,10,1227
1220,1,28,1,2,26,14,1,26,14,714
1220,1,28,1,3,4,16,2,10,10,843
1220,1,28,1,4,16,8,1,16,8,1054
1220,1,29,3,1,17,3,1,17,3,1166
1220,1,29,3,2,6,22,2,10,10,917
1220,1,29,3,3,10,18,1,10,18,1230
1220,1,29,3,4,18,10,1,18,10,1118
1220,1,32,2,1,14,6,1,14,6,1421
1220,1,32,2,2,6,22,1,6,22,1490
1220,1,32,2,3,18,12,1,18,12,858
1220,1,32,2,4,2,2,2,10,10,949
1220,1,33,4,1,11,8,1,11,8,1106
1220,1,33,4,2,10,18,1,10,18,1592
1220,1,33,4,3,18,12,1,18,12,843
1220,1,33,4,4,2,18,2,10,10,966
1220,1,34,1,1,18,18,1,18,18,1017
1220,1,34,1,2,31,3,2,10,10,1356
1220,1,34,1,3,2,18,2,10,10,863
1220,1,34,1,4,10,18,1,10,18,1203
1220,1,36,2,1,30,10,1,30,10,1264
1220,1,36,2,2,12,18,1,12,18,1150
1220,1,36,2,3,17,3,2,10,10,999
1220,1,36,2,4,7,11,2,10,10,1400
1220,2,1,4,1,12,3,1,12,3,1085
1220,2,1,4,2,30,25,1,30,25,711
1220,2,1,4,3,6,22,2,10,10,975
1220,2,1,4,4,30,10,1,30,10,696
1220,2,4,2,1,31,3,2,10,10,1401
1220,2,4,2,2,22,10,1,22,10,705
1220,2,4,2,3,30,25,1,30,25,814
1220,2,4,2,4,4,12,2,10,10,901
1220,2,5,3,1,11,6,1,11,6,961
1220,2,5,3,2,20,30,1,20,30,992
1220,2,5,3,3,4,16,2,10,10,763
1220,2,5,3,4,10,26,1,10,26,993
1220,2,6,1,1,22,6,1,22,6,765
1220,2,6,1,2,10,26,1,10,26,1052
1220,2,6,1,3,25,30,1,25,30,866
1220,2,6,1,4,4,12,2,10,10,818
1220,2,7,4,1,11,6,2,10,10,941
1220,2,7,4,2,12,18,1,12,18,1046
1220,2,7,4,3,22,10,1,22,10,653
1220,2,7,4,4,4,28,2,10,10,997
1220,2,11,2,1,10,30,1,10,30,922
1220,2,11,2,2,25,30,1,25,30,924
1220,2,11,2,3,6,22,2,10,10,931
1220,2,11,2,4,11,8,2,10,10,1226
1220,2,12,3,1,7,11,1,7,11,1263
1220,2,12,3,2,31,3,1,31,3,1269
1220,2,12,3,3,30,20,1,30,20,719
1220,2,12,3,4,26,14,1,26,14,880
1220,2,13,1,1,30,10,1,30,10,826
1220,2,13,1,2,12,8,2,10,10,1083
1220,2,13,1,3,7,11,2,10,10,715
1220,2,13,1,4,14,26,1,14,26,993
1220,2,14,3,1,11,8,2,10,10,1077
1220,2,14,3,2,26,10,1,26,10,867
1220,2,14,3,3,30,29,1,30,29,681
1220,2,14,3,4,8,16,2,10,10,686
1220,2,15,4,1,20,30,1,20,30,817
1220,2,15,4,2,8,16,2,10,10,1089
1220,2,15,4,3,14,26,1,14,26,849
1220,2,15,4,4,31,3,1,31,3,1039
1220,2,17,1,1,22,6,1,22,6,684
1220,2,17,1,2,6,22,2,10,10,1062
1220,2,17,1,3,26,10,1,26,10,803
1220,2,17,1,4,30,20,1,30,20,749
1220,2,19,3,1,4,16,2,10,10,786
1220,2,19,3,2,12,3,1,12,3,735
1220,2,19,3,3,10,22,1,10,22,973
1220,2,19,3,4,30,15,1,30,15,1233
1220,2,20,1,1,4,16,1,4,16,1143
1220,2,20,1,2,12,3,2,10,10,1174
1220,2,20,1,3,10,22,1,10,22,790
1220,2,20,1,4,20,30,1,20,30,1102
1220,2,21,4,1,4,12,2,10,10,781
1220,2,21,4,2,30,29,1,30,29,830
1220,2,21,4,3,14,6,2,10,10,1175
1220,2,21,4,4,25,30,1,25,30,919
1220,2,22,3,1,12,22,1,12,22,1195
1220,2,22,3,2,14,6,1,14,6,1485
1220,2,22,3,3,22,12,1,22,12,1024
1220,2,22,3,4,4,12,2,10,10,830
1220,2,23,2,1,14,6,1,14,6,1376
1220,2,23,2,2,20,30,1,20,30,774
1220,2,23,2,3,2,18,2,10,10,883
1220,2,23,2,4,12,22,1,12,22,1548
1220,2,25,4,1,26,14,1,26,14,909
1220,2,25,4,2,15,30,1,15,30,978
1220,2,25,4,3,7,11,2,10,10,811
1220,2,25,4,4,14,6,1,14,6,833
1220,2,27,2,1,4,16,2,10,10,881
1220,2,27,2,2,10,22,1,10,22,863
1220,2,27,2,3,11,6,2,10,10,1031
1220,2,27,2,4,26,10,2,10,10,1337
1220,2,28,1,1,2,2,2,10,10,811
1220,2,28,1,2,26,14,1,26,14,809
1220,2,28,1,3,4,16,2,10,10,699
1220,2,28,1,4,16,8,1,16,8,958
1220,2,29,3,1,17,3,1,17,3,726
1220,2,29,3,2,6,22,2,10,10,1141
1220,2,29,3,3,10,18,1,10,18,1015
1220,2,29,3,4,18,10,1,18,10,863
1220,2,32,2,1,14,6,2,10,10,1957
1220,2,32,2,2,6,22,1,6,22,642
1220,2,32,2,3,18,12,1,18,12,722
1220,2,32,2,4,2,2,2,10,10,693
1220,2,33,4,1,11,8,2,10,10,651
1220,2,33,4,2,10,18,1,10,18,768
1220,2,33,4,3,18,12,1,18,12,762
1220,2,33,4,4,2,18,2,10,10,797
1220,2,34,1,1,18,18,1,18,18,1199
1220,2,34,1,2,31,3,2,10,10,716
1220,2,34,1,3,2,18,2,10,10,806
1220,2,34,1,4,10,18,1,10,18,777
1220,2,36,2,1,30,10,1,30,10,856
1220,2,36,2,2,12,18,1,12,18,687
1220,2,36,2,3,17,3,1,17,3,864
1220,2,36,2,4,7,11,2,10,10,736
1220,3,1,2,1,14,26,1,14,26,1276
1220,3,1,2,2,4,12,2,10,10,1487
1220,3,1,2,3,12,8,1,12,8,979
1220,3,1,2,4,18,18,1,18,18,766
1220,3,4,1,1,30,29,1,30,29,948
1220,3,4,1,2,18,10,1,18,10,753
1220,3,4,1,3,4,12,2,10,10,912
1220,3,4,1,4,14,6,1,14,6,825
1220,3,5,3,1,4,12,2,10,10,1414
1220,3,5,3,2,18,12,1,18,12,954
1220,3,5,3,3,30,25,1,30,25,871
1220,3,5,3,4,22,6,2,10,10,1368
1220,3,6,4,1,4,16,2,10,10,1133
1220,3,6,4,2,22,6,1,22,6,874
1220,3,6,4,3,10,22,1,10,22,1281
1220,3,6,4,4,30,15,1,30,15,1336
1220,3,8,2,1,30,15,1,30,15,909
1220,3,8,2,2,30,29,1,30,29,738
1220,3,8,2,3,22,6,2,10,10,1189
1220,3,8,2,4,1,13,2,10,10,1242
1220,3,10,1,1,29,30,1,29,30,1444
1220,3,10,1,2,10,30,1,10,30,981
1220,3,10,1,3,1,13,2,10,10,972
1220,3,10,1,4,14,6,1,14,6,851
1220,3,11,4,1,4,12,2,10,10,990
1220,3,11,4,2,30,20,1,30,20,1130
1220,3,11,4,3,12,8,1,12,8,785
1220,3,11,4,4,18,10,1,18,10,689
1220,3,12,3,1,6,22,2,10,10,1036
1220,3,12,3,2,15,30,1,15,30,1126
1220,3,12,3,3,16,8,1,16,8,736
1220,3,12,3,4,2,2,2,10,10,753
1220,3,13,4,1,4,16,2,10,10,888
1220,3,13,4,2,29,30,1,29,30,781
1220,3,13,4,3,11,6,1,11,6,1119
1220,3,13,4,4,10,26,1,10,26,1025
1220,3,16,2,1,15,30,1,15,30,977
1220,3,16,2,2,16,8,1,16,8,844
1220,3,16,2,3,8,16,2,10,10,883
1220,3,16,2,4,22,12,1,22,12,770
1220,3,17,1,1,12,18,1,12,18,919
1220,3,17,1,2,22,12,1,22,12,713
1220,3,17,1,3,11,6,1,11,6,1090
1220,3,17,1,4,6,22,2,10,10,1603
1220,3,18,3,1,29,30,1,29,30,1233
1220,3,18,3,2,14,26,1,14,26,853
1220,3,18,3,3,2,18,2,10,10,969
1220,3,18,3,4,14,6,1,14,6,910
1220,3,19,1,1,12,22,1,12,22,997
1220,3,19,1,2,11,8,1,11,8,1105
1220,3,19,1,3,22,10,1,22,10,1117
1220,3,19,1,4,7,13,1,7,13,1070
1220,3,20,4,1,16,8,1,16,8,823
1220,3,20,4,2,22,12,1,22,12,685
1220,3,20,4,3,18,18,1,18,18,821
1220,3,20,4,4,1,13,2,10,10,790
1220,3,21,1,1,15,30,1,15,30,1271
1220,3,21,1,2,17,3,1,17,3,897
1220,3,21,1,3,4,28,2,10,10,1328
1220,3,21,1,4,18,12,1,18,12,856
1220,3,22,2,1,30,20,1,30,20,1211
1220,3,22,2,2,4,28,2,10,10,1059
1220,3,22,2,3,22,6,2,10,10,849
1220,3,22,2,4,29,30,1,29,30,947
1220,3,25,3,1,12,8,1,12,8,905
1220,3,25,3,2,1,13,2,10,10,904
1220,3,25,3,3,22,10,1,22,10,891
1220,3,25,3,4,10,30,1,10,30,985
1220,3,27,4,1,6,22,2,10,10,986
1220,3,27,4,2,26,10,1,26,10,921
1220,3,27,4,3,22,6,1,22,6,628
1220,3,27,4,4,10,30,1,10,30,741
1220,3,29,2,1,4,16,1,4,16,1262
1220,3,29,2,2,12,3,1,12,3,1322
1220,3,29,2,3,10,26,1,10,26,1258
1220,3,29,2,4,26,14,1,26,14,800
1220,3,31,3,1,22,6,2,10,10,890
1220,3,31,3,2,4,28,2,10,10,1087
1220,3,31,3,3,12,18,1,12,18,1287
1220,3,31,3,4,30,10,1,30,10,933
1220,3,33,1,1,30,15,1,30,15,854
1220,3,33,1,2,8,16,1,8,16,1101
1220,3,33,1,3,11,6,1,11,6,817
1220,3,33,1,4,30,25,1,30,25,790
1220,3,34,4,1,2,2,2,10,10,779
1220,3,34,4,2,17,3,1,17,3,791
1220,3,34,4,3,12,22,1,12,22,1112
1220,3,34,4,4,7,13,1,7,13,1157
1220,3,35,2,1,7,13,1,7,13,998
1220,3,35,2,2,10,18,1,10,18,778
1220,3,35,2,3,18,10,1,18,10,1007
1220,3,35,2,4,11,6,1,11,6,838
1220,3,36,3,1,18,18,1,18,18,857
1220,3,36,3,2,7,13,2,10,10,831
1220,3,36,3,3,25,30,1,25,30,736
1220,3,36,3,4,11,6,1,11,6,1143
1220,4,1,1,1,17,3,1,17,3,1100
1220,4,1,1,2,8,16,1,8,16,800
1220,4,1,1,3,10,18,1,10,18,873
1220,4,1,1,4,18,10,1,18,10,823
1220,4,2,4,1,30,10,1,30,10,881
1220,4,2,4,2,10,22,1,10,22,942
1220,4,2,4,3,4,28,2,10,10,780
1220,4,2,4,4,12,3,1,12,3,1225
1220,4,4,2,1,30,15,1,30,15,1368
1220,4,4,2,2,1,13,2,10,10,687
1220,4,4,2,3,31,3,1,31,3,1418
1220,4,4,2,4,10,18,1,10,18,1229
1220,4,5,3,1,4,28,2,10,10,974
1220,4,5,3,2,12,3,2,10,10,1465
1220,4,5,3,3,18,10,1,18,10,701
1220,4,5,3,4,15,30,1,15,30,823
1220,4,7,4,1,18,10,1,18,10,1351
1220,4,7,4,2,10,18,1,10,18,1306
1220,4,7,4,3,2,18,2,10,10,1070
1220,4,7,4,4,17,3,1,17,3,1025
1220,4,8,1,1,10,22,1,10,22,865
1220,4,8,1,2,11,8,2,10,10,1078
1220,4,8,1,3,18,12,1,18,12,905
1220,4,8,1,4,7,13,2,10,10,1157
1220,4,9,2,1,11,8,2,10,10,1382
1220,4,9,2,2,2,18,2,10,10,1073
1220,4,9,2,3,30,10,1,30,10,778
1220,4,9,2,4,15,30,1,15,30,757
1220,4,10,3,1,10,22,1,10,22,1014
1220,4,10,3,2,8,16,1,8,16,1108
1220,4,10,3,3,30,10,1,30,10,698
1220,4,10,3,4,12,8,1,12,8,909
1220,4,13,3,1,11,8,1,11,8,766
1220,4,13,3,2,7,13,1,7,13,1194
1220,4,13,3,3,22,10,1,22,10,711
1220,4,13,3,4,10,30,1,10,30,898
1220,4,14,1,1,10,30,1,10,30,897
1220,4,14,1,2,12,8,1,12,8,1108
1220,4,14,1,3,22,12,1,22,12,1517
1220,4,14,1,4,4,28,2,10,10,815
1220,4,16,2,1,18,10,1,18,10,1192
1220,4,16,2,2,12,18,1,12,18,559
1220,4,16,2,3,17,3,2,10,10,855
1220,4,16,2,4,4,28,2,10,10,907
1220,4,17,4,1,11,8,1,11,8,843
1220,4,17,4,2,22,12,1,22,12,553
1220,4,17,4,3,8,16,2,10,10,791
1220,4,17,4,4,10,30,1,10,30,755
1220,4,18,1,1,31,3,1,31,3,1121
1220,4,18,1,2,7,11,2,10,10,753
1220,4,18,1,3,30,15,1,30,15,865
1220,4,18,1,4,15,30,1,15,30,754
1220,4,19,3,1,12,18,1,12,18,669
1220,4,19,3,2,2,18,2,10,10,1078
1220,4,19,3,3,18,12,1,18,12,3375
1220,4,19,3,4,16,8,2,10,10,836
1220,4,20,2,1,12,3,1,12,3,727
1220,4,20,2,2,18,12,1,18,12,572
1220,4,20,2,3,10,30,1,10,30,674
1220,4,20,2,4,7,13,2,10,10,803
1220,4,23,4,1,12,18,2,10,10,857
1220,4,23,4,2,16,8,1,16,8,764
1220,4,23,4,3,30,15,1,30,15,761
1220,4,23,4,4,1,13,2,10,10,729
1220,4,24,2,1,8,16,1,8,16,824
1220,4,24,2,2,12,8,1,12,8,748
1220,4,24,2,3,22,12,1,22,12,578
1220,4,24,2,4,12,22,1,12,22,698
1220,4,25,1,1,30,10,1,30,10,779
1220,4,25,1,2,12,3,2,10,10,1012
1220,4,25,1,3,2,18,1,2,18,864
1220,4,25,1,4,12,18,1,12,18,978
1220,4,26,3,1,7,11,2,10,10,1084
1220,4,26,3,2,12,22,1,12,22,790
1220,4,26,3,3,17,3,2,10,10,1064
1220,4,26,3,4,30,15,1,30,15,818
1220,4,27,4,1,22,10,1,22,10,624
1220,4,27,4,2,12,22,1,12,22,572
1220,4,27,4,3,7,11,2,10,10,767
1220,4,27,4,4,12,8,1,12,8,964
1220,4,30,2,1,10,22,1,10,22,1034
1220,4,30,2,2,7,11,1,7,11,926
1220,4,30,2,3,22,10,1,22,10,665
1220,4,30,2,4,16,8,2,10,10,841
1220,4,31,3,1,1,13,2,10,10,1101
1220,4,31,3,2,22,12,1,22,12,903
1220,4,31,3,3,31,3,1,31,3,778
1220,4,31,3,4,10,18,1,10,18,665
1220,4,33,4,1,15,30,1,15,30,797
1220,4,33,4,2,31,3,2,10,10,748
1220,4,33,4,3,18,12,1,18,12,935
1220,4,33,4,4,7,13,2,10,10,874
1220,4,35,1,1,12,22,1,12,22,653
1220,4,35,1,2,16,8,1,16,8,874
1220,4,35,1,3,22,10,2,10,10,985
1220,4,35,1,4,1,13,2,10,10,2363
1221,1,2,3,1,31,3,2,10,10,1641
1221,1,2,3,2,22,10,2,10,10,2397
1221,1,2,3,3,30,25,2,10,10,1733
1221,1,2,3,4,4,12,2,10,10,1502
1221,1,3,2,1,22,6,2,10,10,2127
1221,1,3,2,2,10,26,2,10,10,1515
1221,1,3,2,3,25,30,2,10,10,1808
1221,1,3,2,4,4,12,2,10,10,1367
1221,1,4,4,1,11,6,1,11,6,1518
1221,1,4,4,2,20,30,2,10,10,1459
1221,1,4,4,3,4,16,2,10,10,1353
1221,1,4,4,4,10,26,2,10,10,1601
1221,1,6,1,1,12,3,2,10,10,2298
1221,1,6,1,2,30,25,2,10,10,1103
1221,1,6,1,3,6,22,2,10,10,1565
1221,1,6,1,4,30,10,2,10,10,1600
1221,1,8,4,1,7,11,2,10,10,1602
1221,1,8,4,2,31,3,1,31,3,2441
1221,1,8,4,3,30,20,1,30,20,1678
1221,1,8,4,4,26,14,2,10,10,1716
1221,1,9,2,1,30,10,2,10,10,1406
1221,1,9,2,2,12,8,1,12,8,1830
1221,1,9,2,3,7,11,2,10,10,1884
1221,1,9,2,4,14,26,2,10,10,1549
1221,1,10,3,1,10,30,2,10,10,1404
1221,1,10,3,2,25,30,1,25,30,1084
1221,1,10,3,3,6,22,2,10,10,1466
1221,1,10,3,4,11,8,1,11,8,2052
1221,1,12,2,1,22,6,2,10,10,1286
1221,1,12,2,2,6,22,2,10,10,1403
1221,1,12,2,3,26,10,2,10,10,2416
1221,1,12,2,4,30,20,1,30,20,1208
1221,1,13,4,1,11,8,1,11,8,1314
1221,1,13,4,2,26,10,2,10,10,1500
1221,1,13,4,3,30,29,1,30,29,1372
1221,1,13,4,4,8,16,2,10,10,1459
1221,1,14,1,1,11,6,1,11,6,2081
1221,1,14,1,2,12,18,1,12,18,1570
1221,1,14,1,3,22,10,1,22,10,2012
1221,1,14,1,4,4,28,2,10,10,1636
1221,1,16,3,1,14,6,1,14,6,2378
1221,1,16,3,2,20,30,1,20,30,1680
1221,1,16,3,3,2,18,2,10,10,1764
1221,1,16,3,4,12,22,1,12,22,1108
1221,1,17,4,1,4,16,2,10,10,1606
1221,1,17,4,2,12,3,1,12,3,1374
1221,1,17,4,3,10,22,2,10,10,1614
1221,1,17,4,4,30,15,2,10,10,1297
1221,1,19,2,1,4,16,2,10,10,1315
1221,1,19,2,2,12,3,2,10,10,1394
1221,1,19,2,3,10,22,2,10,10,1455
1221,1,19,2,4,20,30,1,20,30,1463
1221,1,20,1,1,20,30,1,20,30,1277
1221,1,20,1,2,8,16,2,10,10,1959
1221,1,20,1,3,14,26,1,14,26,1141
1221,1,20,1,4,31,3,2,10,10,1338
1221,1,21,3,1,4,16,2,10,10,2080
1221,1,21,3,2,10,22,2,10,10,2599
1221,1,21,3,3,11,6,1,11,6,1875
1221,1,21,3,4,26,10,1,26,10,2295
1221,1,22,4,1,12,22,1,12,22,2250
1221,1,22,4,2,14,6,1,14,6,1475
1221,1,22,4,3,22,12,1,22,12,1412
1221,1,22,4,4,4,12,2,10,10,1482
1221,1,25,1,1,4,12,2,10,10,1180
1221,1,25,1,2,30,29,1,30,29,1143
1221,1,25,1,3,14,6,1,14,6,1669
1221,1,25,1,4,25,30,1,25,30,1205
1221,1,26,3,1,14,6,1,14,6,1095
1221,1,26,3,2,6,22,2,10,10,1369
1221,1,26,3,3,18,12,1,18,12,1292
